order_id,order_date,year,month,customer_id,customer_age,customer_city,region,category,product_name,quantity,unit_price_inr,discount_pct,net_revenue_inr,payment_method,order_status,delivery_days,return_reason
ORD-2347,2023-10-06,2023,October,CUST-531,48,Ahmedabad,West,Electronics,Webcam,1,3265.14,25,2448.86,Wallet,Delivered,12,
ORD-2903,2023-10-06,2023,October,CUST-228,42,Jabalpur,Central,Toys & Games,Remote Control Car,6,1894.79,0,11368.74,Wallet,Delivered,9,
ORD-2138,2023-10-07,2023,October,CUST-547,27,Bhopal,Central,Electronics,Portable SSD,3,761.61,0,2284.83,Credit Card,Delivered,9,
ORD-2726,2023-10-07,2023,October,CUST-449,38,Vadodara,West,Books,Zero to One,6,2163.75,25,9736.88,UPI,Delivered,11,
ORD-2648,2023-10-08,2023,October,CUST-854,48,Varanasi,East,Toys & Games,Board Game - Strategy,6,3308.68,0,19852.08,Net Banking,Delivered,8,
ORD-2824,2023-10-08,2023,October,CUST-589,54,Agra,North,Clothing,Running Shoes,3,4067.79,0,12203.37,Wallet,Cancelled,,
ORD-2833,2023-10-08,2023,October,CUST-707,24,Bengaluru,South,Home & Kitchen,Food Storage Set,5,4625.56,25,17345.85,UPI,Cancelled,,
ORD-2126,2023-10-09,2023,October,CUST-175,50,Bhubaneswar,East,Clothing,Running Shoes,4,3592.44,10,12932.78,Debit Card,Returned,1,Changed mind
ORD-2539,2023-10-09,2023,October,CUST-718,25,Chennai,South,Home & Kitchen,Air Fryer,3,2090.2,10,5643.54,UPI,Delivered,1,
ORD-2227,2023-10-10,2023,October,CUST-178,48,Indore,West,Clothing,Baseball Cap,2,598.81,20,958.1,Debit Card,Delivered,5,
ORD-2313,2023-10-10,2023,October,CUST-817,18,Dehradun,North,Toys & Games,Lego Set (200 pcs),5,3238.1,15,13761.92,COD,Delivered,8,
ORD-2760,2023-10-11,2023,October,CUST-173,25,Amritsar,North,Electronics,Webcam,5,4150.05,0,20750.25,Debit Card,Delivered,2,
ORD-2998,2023-10-11,2023,October,CUST-612,40,Agra,North,Sports,Skipping Rope,2,3795.47,25,5693.2,COD,Delivered,3,
ORD-2074,2023-10-12,2023,October,CUST-750,45,Mumbai,West,Toys & Games,Soft Plush Toy,2,3815.96,25,5723.94,Net Banking,Delivered,10,
ORD-2791,2023-10-12,2023,October,CUST-633,20,Gwalior,Central,Electronics,Laptop Stand,6,7029.92,0,42179.52,Net Banking,Delivered,11,
ORD-2878,2023-10-12,2023,October,CUST-757,21,Jaipur,North,Books,Clean Code,3,407.82,0,1223.46,UPI,Delivered,5,
ORD-2652,2023-10-16,2023,October,CUST-476,44,Ahmedabad,West,Home & Kitchen,Knife Set,6,4783.86,15,24397.69,UPI,Delivered,2,
ORD-2041,2023-10-18,2023,October,CUST-734,58,Gwalior,Central,Beauty,Lip Balm Pack,6,1439.56,0,8637.36,Debit Card,Delivered,11,
ORD-2860,2023-10-19,2023,October,CUST-531,43,Agra,North,Clothing,Kurta Set,6,1666.87,5,9501.16,Wallet,Delivered,3,
ORD-2417,2023-10-22,2023,October,CUST-177,39,Bhopal,Central,Clothing,Ankle Socks (Pack of 6),6,6673.2,5,38037.24,COD,Delivered,7,
ORD-2474,2023-10-22,2023,October,CUST-412,25,Delhi,North,Toys & Games,Lego Set (200 pcs),2,7595.63,0,15191.26,Net Banking,Delivered,6,
ORD-2773,2023-10-22,2023,October,CUST-500,37,Cuttack,East,Sports,Skipping Rope,5,407.77,0,2038.85,COD,Returned,8,Changed mind
ORD-2496,2023-10-23,2023,October,CUST-307,26,Ranchi,East,Books,Data Science Handbook,3,5867.28,25,13201.38,Credit Card,Returned,3,Defective product
ORD-2980,2023-10-23,2023,October,CUST-801,49,Pune,West,Sports,Pull-up Bar,4,6382.13,15,21699.24,UPI,Delivered,1,
ORD-2537,2023-10-24,2023,October,CUST-867,56,Jabalpur,Central,Sports,Skipping Rope,4,2887.02,10,10393.27,Debit Card,Delivered,1,
ORD-2180,2023-10-25,2023,October,CUST-454,23,Gwalior,Central,Clothing,Denim Jeans,4,6564.18,0,26256.72,Net Banking,Delivered,5,
ORD-2384,2023-10-25,2023,October,CUST-356,22,Bhopal,Central,Electronics,USB-C Hub,5,3743.0,0,18715.0,Credit Card,Cancelled,,
ORD-2911,2023-10-25,2023,October,CUST-140,45,Jabalpur,Central,Books,Zero to One,4,6303.28,15,21431.15,Wallet,Delivered,10,
ORD-2744,2023-10-26,2023,October,CUST-700,51,Ahmedabad,West,Beauty,Eye Cream,2,3808.24,15,6474.01,Wallet,Delivered,1,
ORD-2246,2023-10-27,2023,October,CUST-650,32,Patna,East,Toys & Games,Puzzle (1000 pcs),1,4565.64,5,4337.36,Debit Card,Delivered,5,
ORD-2438,2023-10-27,2023,October,CUST-482,53,Meerut,North,Home & Kitchen,Food Storage Set,4,2465.92,20,7890.94,UPI,Returned,4,Defective product
ORD-2061,2023-10-29,2023,October,CUST-413,33,Cuttack,East,Toys & Games,Board Game - Strategy,4,6363.17,0,25452.68,Wallet,Delivered,7,
ORD-2303,2023-10-29,2023,October,CUST-207,34,Hyderabad,South,Toys & Games,Soft Plush Toy,4,681.3,0,2725.2,Credit Card,Delivered,6,
ORD-2548,2023-10-29,2023,October,CUST-754,22,Raipur,Central,Books,Deep Work,1,5594.66,10,5035.19,Net Banking,Delivered,11,
ORD-2095,2023-10-30,2023,October,CUST-217,39,Nashik,West,Books,Zero to One,2,2129.06,25,3193.59,Net Banking,Cancelled,,
ORD-2452,2023-10-30,2023,October,CUST-564,41,Raipur,Central,Home & Kitchen,Non-stick Pan,1,4294.99,25,3221.24,Credit Card,Delivered,9,
ORD-2790,2023-10-31,2023,October,CUST-309,42,Chennai,South,Beauty,Body Lotion,1,1185.69,25,889.27,Wallet,Delivered,3,
ORD-2068,2023-11-01,2023,November,CUST-735,54,Raipur,Central,Sports,Badminton Set,5,3103.99,25,11639.96,Credit Card,Returned,7,Changed mind
ORD-2248,2023-11-01,2023,November,CUST-456,34,Guwahati,East,Toys & Games,Lego Set (200 pcs),4,908.09,5,3450.74,Credit Card,Delivered,8,
ORD-2381,2023-11-02,2023,November,CUST-482,59,Vizag,South,Sports,Jump Rope,5,2429.33,0,12146.65,Credit Card,Cancelled,,
ORD-2703,2023-11-02,2023,November,CUST-447,47,Delhi,North,Beauty,Eye Cream,6,7535.61,25,33910.24,UPI,Returned,12,Defective product
ORD-2216,2023-11-04,2023,November,CUST-769,23,Cuttack,East,Electronics,Webcam,5,2020.34,5,9596.61,Wallet,Cancelled,,
ORD-2674,2023-11-04,2023,November,CUST-354,37,Indore,West,Beauty,Hair Serum,4,724.55,25,2173.65,COD,Delivered,3,
ORD-2797,2023-11-04,2023,November,CUST-844,53,Kolkata,East,Toys & Games,Board Game - Strategy,4,3475.44,0,13901.76,UPI,Returned,9,Wrong item delivered
ORD-2700,2023-11-05,2023,November,CUST-442,52,Varanasi,East,Sports,Badminton Set,6,3294.6,5,18779.22,Net Banking,Delivered,1,
ORD-2816,2023-11-05,2023,November,CUST-578,53,Bhopal,Central,Toys & Games,Building Blocks,2,4032.61,0,8065.22,UPI,Cancelled,,
ORD-2659,2023-11-06,2023,November,CUST-235,41,Bhopal,Central,Clothing,Fleece Hoodie,1,2102.89,20,1682.31,COD,Delivered,11,
ORD-2680,2023-11-06,2023,November,CUST-114,26,Jabalpur,Central,Clothing,Fleece Hoodie,6,5422.04,20,26025.79,UPI,Delivered,3,
ORD-2761,2023-11-06,2023,November,CUST-295,35,Mysuru,South,Electronics,Gaming Mouse,2,5432.35,10,9778.23,Wallet,Cancelled,,
ORD-2831,2023-11-06,2023,November,CUST-276,56,Bengaluru,South,Beauty,Body Lotion,1,2001.76,25,1501.32,Wallet,Cancelled,,
ORD-2795,2023-11-07,2023,November,CUST-750,46,Kochi,South,Clothing,Running Shoes,4,1492.84,5,5672.79,UPI,Delivered,10,
ORD-2877,2023-11-07,2023,November,CUST-665,35,Bhopal,Central,Sports,Jump Rope,5,3696.98,10,16636.41,Credit Card,Delivered,5,
ORD-2981,2023-11-07,2023,November,CUST-401,22,Jabalpur,Central,Home & Kitchen,Knife Set,5,4508.31,0,22541.55,Credit Card,Delivered,5,
ORD-2491,2023-11-08,2023,November,CUST-572,36,Kolkata,East,Electronics,Gaming Mouse,2,2399.32,20,3838.91,UPI,Cancelled,,
ORD-2971,2023-11-09,2023,November,CUST-274,33,Mumbai,West,Clothing,Fleece Hoodie,1,1561.12,25,1170.84,Debit Card,Cancelled,,
ORD-2982,2023-11-10,2023,November,CUST-776,40,Coimbatore,South,Home & Kitchen,Coffee Maker,5,1074.14,25,4028.03,Credit Card,Delivered,7,
ORD-2933,2023-11-11,2023,November,CUST-104,33,Jabalpur,Central,Toys & Games,Board Game - Strategy,3,7047.9,10,19029.33,Net Banking,Delivered,11,
ORD-2208,2023-11-12,2023,November,CUST-609,50,Jabalpur,Central,Home & Kitchen,Blender,3,3106.23,15,7920.89,Net Banking,Delivered,6,
ORD-2506,2023-11-12,2023,November,CUST-431,53,Jaipur,North,Sports,Jump Rope,6,2323.85,0,13943.1,Credit Card,Delivered,9,
ORD-2147,2023-11-14,2023,November,CUST-584,52,Bengaluru,South,Electronics,Bluetooth Speaker,2,7096.74,15,12064.46,Debit Card,Delivered,7,
ORD-2333,2023-11-17,2023,November,CUST-380,46,Chennai,South,Toys & Games,Soft Plush Toy,4,2726.77,0,10907.08,UPI,Returned,1,Defective product
ORD-2641,2023-11-18,2023,November,CUST-472,44,Kolkata,East,Toys & Games,Lego Set (200 pcs),1,6889.71,0,6889.71,Wallet,Returned,5,Defective product
ORD-2677,2023-11-18,2023,November,CUST-738,46,Chandigarh,North,Toys & Games,Puzzle (1000 pcs),4,7025.37,10,25291.33,Debit Card,Returned,12,Better price elsewhere
ORD-2244,2023-11-19,2023,November,CUST-467,21,Hyderabad,South,Home & Kitchen,Food Storage Set,4,2380.79,0,9523.16,Credit Card,Delivered,10,
ORD-2386,2023-11-20,2023,November,CUST-420,18,Nashik,West,Home & Kitchen,Rice Cooker,6,4713.94,15,24041.09,UPI,Delivered,3,
ORD-2422,2023-11-20,2023,November,CUST-112,18,Patna,East,Sports,Cycling Gloves,4,7813.41,25,23440.23,Wallet,Cancelled,,
ORD-2478,2023-11-20,2023,November,CUST-190,52,Vizag,South,Clothing,Kurta Set,5,7814.23,0,39071.15,UPI,Delivered,10,
ORD-2605,2023-11-20,2023,November,CUST-377,37,Chennai,South,Sports,Jump Rope,5,6044.77,15,25690.27,Wallet,Cancelled,,
ORD-2179,2023-11-21,2023,November,CUST-838,53,Nashik,West,Clothing,Winter Jacket,6,1736.49,25,7814.2,Debit Card,Delivered,6,
ORD-2925,2023-11-21,2023,November,CUST-369,44,Lucknow,North,Clothing,Formal Shirt,4,7476.17,25,22428.51,COD,Delivered,11,
ORD-2237,2023-11-23,2023,November,CUST-827,20,Bhubaneswar,East,Home & Kitchen,Electric Kettle,4,5802.75,25,17408.25,Credit Card,Delivered,5,
ORD-2894,2023-11-23,2023,November,CUST-810,48,Ahmedabad,West,Books,Python Crash Course,2,6162.53,15,10476.3,Net Banking,Delivered,7,
ORD-2920,2023-11-24,2023,November,CUST-163,42,Raipur,Central,Home & Kitchen,Coffee Maker,4,1248.56,5,4744.53,Debit Card,Returned,1,Quality not as expected
ORD-2317,2023-11-25,2023,November,CUST-719,44,Hyderabad,South,Beauty,Hair Serum,3,7795.33,25,17539.49,Wallet,Delivered,12,
ORD-2375,2023-11-25,2023,November,CUST-271,24,Gwalior,Central,Toys & Games,Remote Control Car,4,445.43,5,1692.63,COD,Delivered,2,
ORD-2472,2023-11-25,2023,November,CUST-124,59,Dehradun,North,Sports,Resistance Bands,4,2984.61,5,11341.52,Debit Card,Delivered,10,
ORD-2128,2023-11-26,2023,November,CUST-163,27,Bhopal,Central,Home & Kitchen,Vacuum Cleaner,4,7280.49,5,27665.86,Net Banking,Returned,8,Quality not as expected
ORD-2058,2023-11-27,2023,November,CUST-561,35,Gwalior,Central,Beauty,Sunscreen Spray,4,3540.04,10,12744.14,UPI,Delivered,2,
ORD-2501,2023-11-27,2023,November,CUST-876,22,Jabalpur,Central,Books,Thinking Fast and Slow,1,834.7,10,751.23,Net Banking,Delivered,7,
ORD-2669,2023-11-27,2023,November,CUST-660,22,Kochi,South,Toys & Games,Building Blocks,1,6431.31,10,5788.18,COD,Delivered,12,
ORD-2667,2023-11-28,2023,November,CUST-571,23,Varanasi,East,Beauty,Hair Serum,5,7439.27,0,37196.35,Wallet,Delivered,1,
ORD-2879,2023-11-29,2023,November,CUST-370,53,Bhopal,Central,Toys & Games,Board Game - Strategy,1,5223.3,15,4439.81,Wallet,Delivered,12,
ORD-2525,2023-11-30,2023,November,CUST-415,29,Gwalior,Central,Beauty,Hair Serum,1,4777.09,25,3582.82,Net Banking,Returned,2,Better price elsewhere
ORD-2094,2023-12-01,2023,December,CUST-279,44,Agra,North,Toys & Games,Puzzle (1000 pcs),6,1137.15,10,6140.61,UPI,Cancelled,,
ORD-2784,2023-12-01,2023,December,CUST-294,58,Hyderabad,South,Toys & Games,Soft Plush Toy,1,3382.87,0,3382.87,COD,Delivered,9,
ORD-2035,2023-12-03,2023,December,CUST-459,35,Kochi,South,Clothing,Baseball Cap,1,5313.26,20,4250.61,Wallet,Delivered,2,
ORD-2346,2023-12-03,2023,December,CUST-374,57,Delhi,North,Electronics,Smartphone Case,2,5339.5,0,10679.0,Wallet,Delivered,8,
ORD-2502,2023-12-04,2023,December,CUST-314,51,Amritsar,North,Toys & Games,Building Blocks,4,1161.91,10,4182.88,Wallet,Delivered,7,
ORD-2643,2023-12-04,2023,December,CUST-533,33,Jaipur,North,Clothing,Sports Shorts,5,1064.99,15,4526.21,UPI,Returned,12,Better price elsewhere
ORD-2844,2023-12-04,2023,December,CUST-896,39,Bhopal,Central,Clothing,Denim Jeans,6,4431.11,0,26586.66,Debit Card,Returned,2,Changed mind
ORD-2186,2023-12-05,2023,December,CUST-763,47,Gwalior,Central,Home & Kitchen,Knife Set,3,1622.21,0,4866.63,Debit Card,Delivered,12,
ORD-2205,2023-12-05,2023,December,CUST-194,41,Raipur,Central,Home & Kitchen,Food Storage Set,4,2017.58,5,7666.8,COD,Returned,2,Better price elsewhere
ORD-2343,2023-12-05,2023,December,CUST-787,18,Meerut,North,Clothing,Running Shoes,2,5535.81,25,8303.72,Credit Card,Delivered,1,
ORD-2234,2023-12-06,2023,December,CUST-200,18,Bhopal,Central,Clothing,Running Shoes,5,7869.5,20,31478.0,Debit Card,Delivered,2,
ORD-2355,2023-12-06,2023,December,CUST-833,48,Vadodara,West,Books,Thinking Fast and Slow,1,6550.05,25,4912.54,Wallet,Returned,10,Quality not as expected
ORD-2870,2023-12-06,2023,December,CUST-860,41,Pune,West,Clothing,Formal Shirt,1,5383.69,0,5383.69,COD,Delivered,12,
ORD-2131,2023-12-08,2023,December,CUST-458,27,Nashik,West,Beauty,Body Lotion,6,6826.37,0,40958.22,Debit Card,Delivered,10,
ORD-2479,2023-12-08,2023,December,CUST-118,28,Kolkata,East,Books,Zero to One,1,2053.4,10,1848.06,Debit Card,Delivered,7,
ORD-2554,2023-12-08,2023,December,CUST-510,37,Bhubaneswar,East,Electronics,Power Bank,5,4327.9,15,18393.58,Credit Card,Cancelled,,
ORD-2825,2023-12-08,2023,December,CUST-850,31,Ranchi,East,Toys & Games,Board Game - Strategy,6,7734.32,0,46405.92,UPI,Delivered,12,
ORD-2990,2023-12-08,2023,December,CUST-593,54,Delhi,North,Home & Kitchen,Coffee Maker,3,6655.16,0,19965.48,Wallet,Returned,2,Changed mind
ORD-2735,2023-12-09,2023,December,CUST-855,19,Cuttack,East,Electronics,Bluetooth Speaker,3,139.76,5,398.32,UPI,Delivered,10,
ORD-2185,2023-12-10,2023,December,CUST-656,59,Delhi,North,Books,The Pragmatic Programmer,3,4585.9,0,13757.7,COD,Delivered,8,
ORD-2544,2023-12-10,2023,December,CUST-361,24,Agra,North,Sports,Yoga Mat,4,4921.84,10,17718.62,Wallet,Delivered,5,
ORD-2934,2023-12-10,2023,December,CUST-347,45,Lucknow,North,Electronics,Wireless Earbuds,3,6741.08,15,17189.75,COD,Delivered,10,
ORD-2632,2023-12-11,2023,December,CUST-270,39,Meerut,North,Clothing,Fleece Hoodie,1,5556.83,5,5278.99,COD,Delivered,9,
ORD-2316,2023-12-12,2023,December,CUST-603,35,Meerut,North,Clothing,Winter Jacket,3,7185.55,0,21556.65,Wallet,Delivered,5,
ORD-2085,2023-12-13,2023,December,CUST-182,59,Patna,East,Beauty,Face Wash,1,3807.98,10,3427.18,Debit Card,Returned,12,Better price elsewhere
ORD-2304,2023-12-13,2023,December,CUST-541,19,Patna,East,Clothing,Running Shoes,6,691.52,0,4149.12,Wallet,Returned,10,Better price elsewhere
ORD-2408,2023-12-13,2023,December,CUST-264,21,Patna,East,Beauty,Lip Balm Pack,1,1793.22,20,1434.58,Net Banking,Returned,10,Delayed delivery
ORD-2109,2023-12-14,2023,December,CUST-847,44,Vizag,South,Toys & Games,Building Blocks,4,7114.92,20,22767.74,Credit Card,Delivered,7,
ORD-2114,2023-12-14,2023,December,CUST-246,29,Lucknow,North,Sports,Dumbbells (5kg),3,5650.32,10,15255.86,COD,Delivered,1,
ORD-2713,2023-12-14,2023,December,CUST-853,46,Gwalior,Central,Clothing,Denim Jeans,4,1938.3,20,6202.56,Debit Card,Delivered,1,
ORD-2332,2023-12-17,2023,December,CUST-246,47,Kolkata,East,Sports,Dumbbells (5kg),2,1184.19,5,2249.96,Debit Card,Delivered,10,
ORD-2291,2023-12-19,2023,December,CUST-376,42,Dehradun,North,Toys & Games,Building Blocks,6,2935.99,25,13211.95,UPI,Returned,9,Changed mind
ORD-2762,2023-12-21,2023,December,CUST-875,55,Jabalpur,Central,Sports,Water Bottle,1,6182.6,10,5564.34,Wallet,Delivered,7,
ORD-2300,2023-12-22,2023,December,CUST-190,58,Patna,East,Books,Python Crash Course,3,5987.21,5,17063.55,Wallet,Delivered,3,
ORD-2413,2023-12-22,2023,December,CUST-299,56,Chandigarh,North,Electronics,Portable SSD,5,2346.5,15,9972.62,Net Banking,Delivered,4,
ORD-2436,2023-12-22,2023,December,CUST-191,32,Gwalior,Central,Sports,Skipping Rope,5,5153.31,10,23189.9,Net Banking,Delivered,9,
ORD-2236,2023-12-23,2023,December,CUST-311,47,Nagpur,West,Home & Kitchen,Air Fryer,1,1015.95,0,1015.95,COD,Delivered,6,
ORD-2566,2023-12-23,2023,December,CUST-341,53,Bhubaneswar,East,Sports,Water Bottle,6,6628.22,10,35792.39,UPI,Delivered,1,
ORD-2897,2023-12-24,2023,December,CUST-571,36,Indore,West,Toys & Games,Lego Set (200 pcs),2,7374.14,0,14748.28,UPI,Delivered,3,
ORD-2052,2023-12-25,2023,December,CUST-899,22,Pune,West,Clothing,Kurta Set,4,252.13,0,1008.52,Wallet,Delivered,11,
ORD-2301,2023-12-25,2023,December,CUST-149,18,Kolkata,East,Beauty,Eye Cream,3,1755.51,0,5266.53,Net Banking,Delivered,2,
ORD-2261,2023-12-26,2023,December,CUST-743,31,Bhopal,Central,Electronics,Gaming Mouse,5,5234.16,25,19628.1,Wallet,Cancelled,,
ORD-2428,2023-12-26,2023,December,CUST-303,56,Jabalpur,Central,Clothing,Ankle Socks (Pack of 6),3,255.7,0,767.1,COD,Cancelled,,
ORD-2629,2023-12-26,2023,December,CUST-353,33,Dehradun,North,Clothing,Kurta Set,3,7935.37,20,19044.89,UPI,Delivered,11,
ORD-2975,2023-12-26,2023,December,CUST-359,49,Amritsar,North,Toys & Games,Lego Set (200 pcs),6,2750.85,25,12378.82,Debit Card,Delivered,5,
ORD-2062,2023-12-27,2023,December,CUST-377,47,Varanasi,East,Sports,Cycling Gloves,4,7972.39,15,27106.13,Debit Card,Cancelled,,
ORD-2649,2023-12-27,2023,December,CUST-855,53,Bhubaneswar,East,Toys & Games,Remote Control Car,2,5617.01,0,11234.02,Debit Card,Delivered,10,
ORD-2999,2023-12-27,2023,December,CUST-570,39,Gwalior,Central,Books,Atomic Habits,5,594.85,0,2974.25,Wallet,Returned,12,Quality not as expected
ORD-2509,2023-12-29,2023,December,CUST-131,35,Bhopal,Central,Sports,Cycling Gloves,2,4660.44,15,7922.75,Debit Card,Delivered,3,
ORD-2849,2023-12-29,2023,December,CUST-382,36,Gwalior,Central,Toys & Games,Board Game - Strategy,6,3715.51,25,16719.8,Net Banking,Delivered,9,
ORD-2966,2023-12-29,2023,December,CUST-506,27,Nashik,West,Sports,Skipping Rope,1,7421.73,0,7421.73,COD,Delivered,4,
ORD-2356,2023-12-30,2023,December,CUST-482,51,Chandigarh,North,Clothing,Sports Shorts,6,1850.8,15,9439.08,Wallet,Returned,5,Quality not as expected
ORD-2533,2023-12-30,2023,December,CUST-719,45,Gwalior,Central,Books,Thinking Fast and Slow,5,6577.56,20,26310.24,Credit Card,Delivered,3,
ORD-2984,2023-12-30,2023,December,CUST-495,58,Bhopal,Central,Books,Deep Work,3,1827.98,25,4112.95,Net Banking,Delivered,11,
ORD-2880,2023-12-31,2023,December,CUST-280,35,Jabalpur,Central,Books,Deep Work,3,7882.56,0,23647.68,Debit Card,Delivered,12,
ORD-2785,2024-01-01,2024,January,CUST-511,18,Siliguri,East,Books,Zero to One,1,1935.02,0,1935.02,Wallet,Delivered,3,
ORD-2890,2024-01-01,2024,January,CUST-221,39,Patna,East,Toys & Games,Lego Set (200 pcs),1,1872.73,10,1685.46,Debit Card,Delivered,10,
ORD-2486,2024-01-03,2024,January,CUST-237,48,Raipur,Central,Sports,Badminton Set,5,1933.24,0,9666.2,COD,Delivered,12,
ORD-2345,2024-01-04,2024,January,CUST-536,38,Chandigarh,North,Clothing,Sports Shorts,2,7004.71,10,12608.48,Wallet,Cancelled,,
ORD-2462,2024-01-04,2024,January,CUST-100,43,Raipur,Central,Sports,Jump Rope,4,6148.09,10,22133.12,Wallet,Delivered,8,
ORD-2265,2024-01-05,2024,January,CUST-682,42,Madurai,South,Home & Kitchen,Air Fryer,6,4791.05,0,28746.3,Net Banking,Delivered,3,
ORD-2457,2024-01-05,2024,January,CUST-825,41,Bhubaneswar,East,Electronics,Laptop Stand,4,6427.06,0,25708.24,Credit Card,Returned,12,Better price elsewhere
ORD-2616,2024-01-05,2024,January,CUST-670,36,Meerut,North,Toys & Games,Remote Control Car,1,4204.85,25,3153.64,Wallet,Cancelled,,
ORD-2105,2024-01-06,2024,January,CUST-562,24,Bhopal,Central,Books,Deep Work,6,601.11,25,2704.99,COD,Delivered,10,
ORD-2157,2024-01-06,2024,January,CUST-305,25,Nashik,West,Sports,Pull-up Bar,2,5722.29,0,11444.58,UPI,Delivered,4,
ORD-2032,2024-01-09,2024,January,CUST-798,31,Ahmedabad,West,Sports,Yoga Mat,4,1105.82,10,3980.95,UPI,Delivered,6,
ORD-2135,2024-01-09,2024,January,CUST-554,33,Hyderabad,South,Books,SQL for Beginners,6,3556.62,20,17071.78,COD,Cancelled,,
ORD-2230,2024-01-09,2024,January,CUST-706,30,Raipur,Central,Beauty,Makeup Brush Set,3,3069.84,20,7367.62,COD,Delivered,10,
ORD-2424,2024-01-09,2024,January,CUST-284,46,Madurai,South,Clothing,Formal Shirt,4,1762.21,15,5991.51,COD,Delivered,5,
ORD-2169,2024-01-10,2024,January,CUST-474,43,Mumbai,West,Beauty,Makeup Brush Set,1,3503.33,10,3153.0,Credit Card,Cancelled,,
ORD-2149,2024-01-12,2024,January,CUST-844,23,Varanasi,East,Home & Kitchen,Rice Cooker,2,4019.01,25,6028.52,Net Banking,Delivered,5,
ORD-2190,2024-01-12,2024,January,CUST-589,26,Jabalpur,Central,Books,Deep Work,6,1026.58,10,5543.53,UPI,Returned,4,Wrong item delivered
ORD-2654,2024-01-12,2024,January,CUST-114,25,Gwalior,Central,Electronics,Power Bank,5,2154.25,0,10771.25,Wallet,Delivered,10,
ORD-2832,2024-01-12,2024,January,CUST-184,25,Meerut,North,Beauty,Body Lotion,6,3117.6,25,14029.2,Credit Card,Delivered,2,
ORD-2153,2024-01-15,2024,January,CUST-687,22,Kolkata,East,Clothing,Formal Shirt,5,1311.16,25,4916.85,UPI,Delivered,8,
ORD-2420,2024-01-16,2024,January,CUST-381,54,Bhopal,Central,Beauty,Makeup Brush Set,5,7667.15,25,28751.81,Net Banking,Returned,6,Better price elsewhere
ORD-2461,2024-01-16,2024,January,CUST-843,45,Gwalior,Central,Clothing,Running Shoes,3,7228.63,15,18433.01,Debit Card,Delivered,11,
ORD-2950,2024-01-16,2024,January,CUST-109,25,Surat,West,Toys & Games,Board Game - Strategy,1,1798.95,15,1529.11,Debit Card,Delivered,6,
ORD-2606,2024-01-17,2024,January,CUST-521,49,Agra,North,Beauty,Eye Cream,2,200.89,10,361.6,Debit Card,Cancelled,,
ORD-2748,2024-01-20,2024,January,CUST-106,29,Guwahati,East,Beauty,Lip Balm Pack,2,3896.9,15,6624.73,Debit Card,Delivered,7,
ORD-2917,2024-01-20,2024,January,CUST-174,43,Bengaluru,South,Electronics,Portable SSD,2,6838.17,10,12308.71,UPI,Delivered,10,
ORD-2625,2024-01-21,2024,January,CUST-133,20,Dehradun,North,Sports,Yoga Mat,1,3129.68,15,2660.23,UPI,Delivered,8,
ORD-3000,2024-01-21,2024,January,CUST-689,29,Nashik,West,Toys & Games,Board Game - Strategy,4,637.86,25,1913.58,Wallet,Delivered,10,
ORD-2704,2024-01-22,2024,January,CUST-207,33,Raipur,Central,Toys & Games,Soft Plush Toy,3,2462.69,0,7388.07,Debit Card,Delivered,12,
ORD-2439,2024-01-23,2024,January,CUST-532,23,Siliguri,East,Home & Kitchen,Food Storage Set,2,1388.83,20,2222.13,Wallet,Delivered,5,
ORD-2845,2024-01-23,2024,January,CUST-639,29,Mumbai,West,Books,Clean Code,1,3078.53,5,2924.6,Wallet,Delivered,2,
ORD-2751,2024-01-24,2024,January,CUST-412,31,Pune,West,Electronics,USB-C Hub,1,6667.42,0,6667.42,Net Banking,Returned,2,Changed mind
ORD-2364,2024-01-26,2024,January,CUST-304,21,Nagpur,West,Home & Kitchen,Food Storage Set,1,4228.57,0,4228.57,Debit Card,Delivered,1,
ORD-2380,2024-01-26,2024,January,CUST-585,19,Pune,West,Electronics,Bluetooth Speaker,3,6144.67,25,13825.51,UPI,Delivered,11,
ORD-2403,2024-01-26,2024,January,CUST-200,54,Dehradun,North,Home & Kitchen,Electric Kettle,2,7512.53,25,11268.8,Net Banking,Delivered,10,
ORD-2777,2024-01-26,2024,January,CUST-299,43,Chandigarh,North,Electronics,Mechanical Keyboard,6,5585.44,25,25134.48,Net Banking,Delivered,12,
ORD-2034,2024-01-27,2024,January,CUST-304,32,Coimbatore,South,Clothing,Kurta Set,2,6319.26,0,12638.52,Net Banking,Delivered,8,
ORD-2416,2024-01-27,2024,January,CUST-423,32,Bhopal,Central,Beauty,Makeup Brush Set,4,1017.52,0,4070.08,Net Banking,Returned,4,Delayed delivery
ORD-2623,2024-01-27,2024,January,CUST-410,27,Meerut,North,Beauty,Moisturiser SPF50,6,310.32,0,1861.92,COD,Returned,11,Changed mind
ORD-2080,2024-01-28,2024,January,CUST-864,50,Cuttack,East,Clothing,Kurta Set,2,3707.61,0,7415.22,UPI,Delivered,10,
ORD-2274,2024-01-28,2024,January,CUST-666,20,Delhi,North,Sports,Yoga Mat,2,462.25,15,785.82,Wallet,Delivered,3,
ORD-2800,2024-01-30,2024,January,CUST-361,45,Dehradun,North,Clothing,Fleece Hoodie,1,7939.53,0,7939.53,Wallet,Returned,3,Wrong item delivered
ORD-2815,2024-01-30,2024,January,CUST-829,30,Nagpur,West,Beauty,Hair Serum,4,7895.28,0,31581.12,UPI,Delivered,10,
